Hora	Azimuth	Elevación	Potencia
21:07:30	15.0	32.2	0.0
21:07:31	15.0	32.2	0.0
21:07:32	15.0	32.2	0.0
21:07:32	15.0	32.2	0.0
21:07:33	15.0	32.2	0.0
21:07:34	15.0	32.2	0.0
21:07:35	15.0	32.2	0.0
21:07:35	15.0	32.2	0.0
21:07:36	15.0	32.2	0.0
21:07:37	15.0	32.2	0.0
21:07:38	15.0	32.2	0.0
21:07:38	15.0	32.2	0.0
21:07:39	15.0	32.2	0.0
21:07:40	15.0	32.2	0.0
21:07:41	15.0	32.2	0.0
21:07:41	15.0	32.2	0.0
